# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Dec 12 03:47:53 2021
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
2025.01,394050135,PC,18h51m10.86s,282.7952560,+82d14m43.49s,82.2454140,2.7910000,0.036,-0.036,0,-4.5210000,0.045,-0.045,0,2458690.2906200,0.000630,-0.000630,0,8.8720200,0.0000300,-0.0000300,0,3.6370000,0.2070000,-0.2070000,0,6650.0000000,0.6763080,-0.6763080,0,12.2755000,0.5878490,-0.5878490,0,163.6530000,,,,996.0000000,,,,10.9461000,0.006,-0.006,0,335.9850000,2.4170000,-2.4170000,0,6042.0000000,136.0000000,-136.0000000,0,4.1500000,0.0800000,-0.0800000,0,1.4800000,0.0700000,-0.0700000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2026.01,407059875,PC,00h21m52.69s,5.4695340,+66d10m05.23s,66.1681190,-47.3490000,0.046,-0.046,0,-11.9110000,0.038,-0.038,0,2458768.2902400,0.004740,-0.004740,0,7.1924000,0.0002700,-0.0002700,0,2.7320000,0.3910000,-0.3910000,0,810.0000000,1.8331600,-1.8331600,0,2.2736800,0.1804610,-0.1804610,0,72.3112000,,,,812.0000000,,,,10.5782000,0.006,-0.006,0,108.0760000,0.3155000,-0.3155000,0,5050.0000000,146.8000000,-146.8000000,0,4.5900000,0.0900000,-0.0900000,0,0.7700000,0.0500000,-0.0500000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2027.01,335996558,FP,22h13m19.66s,333.3319040,+62d51m26.59s,62.8573850,4.8120000,0.093,-0.093,0,1.2120000,0.081,-0.081,0,2458739.5077500,0.002590,-0.002590,0,1.4632900,0.0000200,-0.0000200,0,2.4310000,0.3550000,-0.3550000,0,750.0000000,1.0358500,-1.0358500,0,3.5465600,0.2177510,-0.2177510,0,3541.2100000,,,,2149.0000000,,,,10.5027000,0.006,-0.006,0,238.0610000,2.4590000,-2.4590000,0,6168.0000000,232.5000000,-232.5000000,0,4.2900000,0.1000000,-0.1000000,0,1.2800000,0.0600000,-0.0600000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2028.01,336456596,FP,22h17m44.26s,334.4344330,+62d27m54.03s,62.4650080,4.4310000,0.042,-0.042,0,0.9000000,0.039,-0.039,0,2458739.6299400,0.002880,-0.002880,0,0.7787100,0.0000100,-0.0000100,0,1.4580000,0.1920000,-0.1920000,0,670.0000000,0.9574050,-0.9574050,0,6.1603600,0.3156090,-0.3156090,0,10057.7000000,,,,2789.0000000,,,,10.9141000,0.041,-0.041,0,609.9960000,8.9055000,-8.9055000,0,7751.0000000,349.7000000,-349.7000000,0,4.0000000,0.0900000,-0.0900000,0,2.2500000,0.0700000,-0.0700000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2029.01,445254275,FP,00h48m51.88s,12.2161480,+59d23m12.18s,59.3867180,2.8490000,0.046,-0.046,0,-1.8790000,0.043,-0.043,0,2458767.1972100,0.004200,-0.004200,0,2.5713400,0.0000800,-0.0000800,0,3.8240000,0.9110000,-0.9110000,0,920.0000000,2.6676800,-2.6676800,0,10.7406000,0.8261230,-0.8261230,0,5344.8700000,,,,2382.0000000,,,,10.9415000,0.016,-0.016,0,910.6930000,28.9095000,-28.9095000,0,7125.0000000,162.4000000,-162.4000000,0,3.5400000,0.0800000,-0.0800000,0,3.5600000,0.1700000,-0.1700000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
203.01,259962054,FA,02h52m04.34s,43.0180760,-67d41m13.26s,-67.6870160,-55.6990000,0.098,-0.098,0,149.2730000,0.090,-0.090,0,2458327.7290660,0.007615,-0.007615,0,51.9532340,0.0103890,-0.0103890,0,6.3155330,0.8496250,-0.8496250,0,2534.4399840,296.2564000,-296.2564000,0,1.2212020,0.3920140,-0.3920140,0,1.1442740,,,,263.7863114,,,,12.2423000,0.007,-0.007,0,24.7894000,0.0285000,-0.0285000,0,3203.0000000,63.0000000,-63.0000000,0,5.0168200,0.4230750,-0.4230750,0,0.2410000,0.0430000,-0.0430000,0,2018-10-22 18:35:20,2021-10-29 12:59:15
2030.01,422656370,APC,23h18m41.3s,349.6720860,+68d17m57.18s,68.2992170,28.2470000,0.045,-0.045,0,0.6520000,0.040,-0.040,0,2458767.4891600,0.000650,-0.000650,0,1.3254300,0.0000100,-0.0000100,0,1.0470000,0.1620000,-0.1620000,0,2010.0000000,3.3740700,-3.3740700,0,13.9946000,0.8636360,-0.8636360,0,829.0840000,,,,1494.0000000,,,,10.8489000,0.022,-0.022,0,367.3550000,3.4215000,-3.4215000,0,5778.0000000,186.2000000,-186.2000000,0,3.7400000,0.0800000,-0.0800000,0,2.2900000,0.1200000,-0.1200000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2031.01,470127886,PC,22h04m28.27s,331.1178080,+81d33m57.42s,81.5659510,25.7190000,0.035,-0.035,0,2.5070000,0.034,-0.034,0,2458794.3886800,0.000230,-0.000230,0,5.7154700,0.0000100,-0.0000100,0,3.9250000,0.0320000,-0.0320000,0,13280.0000000,0.3060390,-0.3060390,0,13.8404000,0.5799490,-0.5799490,0,542.2460000,,,,1344.0000000,,,,10.7609000,0.036,-0.036,0,276.1050000,1.5315000,-1.5315000,0,6664.0000000,265.1000000,-265.1000000,0,4.4400000,0.0900000,-0.0900000,0,1.1800000,0.0500000,-0.0500000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2032.01,470159478,APC,22h13m14.82s,333.3117320,+81d44m23.02s,81.7397290,9.1000000,2.300,-2.300,0,2.1000000,2.400,-2.400,0,2458802.0143500,0.001600,-0.001600,0,17.0093400,0.0002500,-0.0002500,0,2.4050000,0.1840000,-0.1840000,0,4200.0000000,287.2090000,-287.2090000,0,15.5178000,,,0,89.3167000,,,,,,,,10.9293000,0.006,-0.006,0,293.0000000,,,0,6542.0000000,,,0,,,,0,1.5000000,,,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2033.01,53617134,PC,01h10m43.22s,17.6800980,+65d14m58.73s,65.2496480,24.9710000,0.045,-0.045,0,-2.5550000,0.046,-0.046,0,2458794.6827000,0.002430,-0.002430,0,18.8238000,0.0003300,-0.0003300,0,4.8060000,0.2760000,-0.2760000,0,2360.0000000,1.0251700,-1.0251700,0,9.6260600,0.4265470,-0.4265470,0,109.1620000,,,,900.0000000,,,,9.4622100,0.006,-0.006,0,281.1840000,2.4580000,-2.4580000,0,7014.0000000,163.9000000,-163.9000000,0,4.0500000,0.0900000,-0.0900000,0,1.9500000,0.0700000,-0.0700000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2034.01,427279997,FP,23h25m31.38s,351.3807440,+54d36m04.26s,54.6011820,-1.5350000,0.075,-0.075,0,-1.9110000,0.075,-0.075,0,2458768.7275300,0.007220,-0.007220,0,2.8945300,0.0001900,-0.0001900,0,3.3270000,0.7460000,-0.7460000,0,550.0000000,2.3242200,-2.3242200,0,6.2084500,0.5692800,-0.5692800,0,9411.1600000,,,,2743.0000000,,,,10.5682000,0.013,-0.013,0,909.5110000,44.8145000,-44.8145000,0,9714.0000000,228.9000000,-228.9000000,0,3.9800000,0.0800000,-0.0800000,0,2.6800000,0.1500000,-0.1500000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2035.01,53709089,PC,01h10m56.81s,17.7367100,+61d05m31.59s,61.0921070,-3.0000000,1.800,-1.800,0,-0.3000000,1.800,-1.800,0,2458793.5048500,0.008180,-0.008180,0,8.5122600,0.0005400,-0.0005400,0,3.0680000,0.7860000,-0.7860000,0,620.0000000,2.2531900,-2.2531900,0,5.9010500,,,0,872.7720000,,,,,,,,9.1196000,0.006,-0.006,0,359.4040000,,,0,9387.0000000,,,0,,,,0,2.3500000,,,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2036.01,368320811,PC,15h32m03.58s,233.0149230,+24d05m06.06s,24.0850160,-17.5580000,0.042,-0.042,0,15.1610000,0.037,-0.037,0,2458956.1928100,0.004300,-0.004300,0,1.2582500,0.0003300,-0.0003300,0,1.1920000,0.2280000,-0.2280000,0,470.0000000,1.7194800,-1.7194800,0,4.8504000,0.3776220,-0.3776220,0,1332.5200000,,,,1683.0000000,,,,8.9791300,0.006,-0.006,0,231.8270000,1.6665000,-1.6665000,0,6549.0000000,134.3000000,-134.3000000,0,3.8900000,0.0900000,-0.0900000,0,2.1800000,0.0900000,-0.0900000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2037.01,405559035,PC,15h39m26.71s,234.8612930,+55d09m12.59s,55.1534980,-11.9690000,0.043,-0.043,0,-23.7470000,0.050,-0.050,0,2458747.6839900,0.010810,-0.010810,0,11.1503100,0.0006600,-0.0006600,0,4.4490000,0.4810000,-0.4810000,0,630.0000000,1.3806900,-1.3806900,0,2.8634500,0.1977950,-0.1977950,0,194.6940000,,,,1040.0000000,,,,10.6700000,0.007,-0.007,0,263.9580000,1.6410000,-1.6410000,0,6319.0000000,123.0000000,-123.0000000,0,4.3800000,0.0900000,-0.0900000,0,1.1900000,0.0500000,-0.0500000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2038.01,235937532,APC,19h35m39.5s,293.9146010,+81d33m17.25s,81.5547910,-2.7760000,0.061,-0.061,0,-0.5420000,0.069,-0.069,0,2458793.7975600,0.000980,-0.000980,0,3.7321300,0.0000300,-0.0000300,0,5.3550000,0.2620000,-0.2620000,0,3360.0000000,0.6027150,-0.6027150,0,16.3350000,0.8147680,-0.8147680,0,2762.1800000,,,,2019.0000000,,,,10.5352000,0.008,-0.008,0,603.1720000,12.4410000,-12.4410000,0,6570.0000000,124.8000000,-124.8000000,0,3.6800000,0.0900000,-0.0900000,0,2.8000000,0.1300000,-0.1300000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2039.01,237071229,PC,20h28m05.46s,307.0227460,+61d52m17.08s,61.8714110,-17.5860000,0.046,-0.046,0,-19.7250000,0.042,-0.042,0,2458717.6014100,0.002830,-0.002830,0,11.2488600,0.0002600,-0.0002600,0,2.9900000,0.2550000,-0.2550000,0,1390.0000000,2.2272900,-2.2272900,0,5.4829100,0.3360460,-0.3360460,0,79.0204000,,,,830.0000000,,,,10.4719000,0.006,-0.006,0,276.0530000,1.5620000,-1.5620000,0,6308.0000000,190.4000000,-190.4000000,0,4.1900000,0.0900000,-0.0900000,0,1.4800000,0.0600000,-0.0600000,0,2020-06-19 07:20:03,2021-11-19 12:02:23
204.01,281781375,PC,00h51m54.24s,12.9760100,-59d20m37.13s,-59.3436470,88.8870000,0.042,-0.042,0,-148.9600000,0.042,-0.042,0,2458328.0364100,0.004212,-0.004212,0,43.8279601,0.0061456,-0.0061456,0,4.2818927,0.7984334,-0.7984334,0,572.4402978,63.4379580,-63.4379580,0,2.5105994,1.9257842,-1.9257842,0,15.6578187,,,,507.3440419,,,,9.2182000,0.006,-0.006,0,95.3428000,0.2145500,-0.2145500,0,5605.0000000,187.0000000,-187.0000000,0,4.3997300,0.2707070,-0.2707070,0,1.0365400,0.0544523,-0.0544523,0,2018-11-14 15:06:55,2021-10-29 12:59:15
2040.01,427730490,PC,23h29m05.94s,352.2747300,+71d30m23.31s,71.5064740,44.8530000,0.042,-0.042,0,25.3680000,0.041,-0.041,0,2458767.4299800,0.000240,-0.000240,0,3.8608500,0.0000100,-0.0000100,0,2.6360000,0.1160000,-0.1160000,0,14190.0000000,2.1469100,-2.1469100,0,11.1063000,0.6836510,-0.6836510,0,194.7050000,,,,1040.0000000,,,,10.8407000,0.006,-0.006,0,144.7170000,0.4920000,-0.4920000,0,5019.0000000,166.0000000,-166.0000000,0,4.4300000,0.0900000,-0.0900000,0,0.9200000,0.0600000,-0.0600000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2041.01,54364414,FP,01h16m56.36s,19.2348460,+62d21m06.08s,62.3516900,78.9160000,0.037,-0.037,0,-13.7370000,0.048,-0.048,0,2458792.0945100,0.002830,-0.002830,0,1.3747700,0.0000300,-0.0000300,0,1.6010000,0.1290000,-0.1290000,0,960.0000000,0.9185220,-0.9185220,0,3.0101000,0.1846310,-0.1846310,0,1122.8200000,,,,1612.0000000,,,,10.4608000,0.006,-0.006,0,177.3310000,0.9395000,-0.9395000,0,5825.0000000,155.6000000,-155.6000000,0,4.4400000,0.0800000,-0.0800000,0,1.0200000,0.0500000,-0.0500000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2042.01,269424395,FP,23h21m28.66s,350.3694070,+60d48m04.22s,60.8011710,-8.5630000,0.043,-0.043,0,-13.1660000,0.039,-0.039,0,2458768.1494500,0.006660,-0.006660,0,2.4187200,0.0000900,-0.0000900,0,2.6850000,0.3080000,-0.3080000,0,1160.0000000,2.0375800,-2.0375800,0,7.2352900,0.4839180,-0.4839180,0,1660.5200000,,,,1778.0000000,,,,10.9518000,0.006,-0.006,0,511.2200000,6.9740000,-6.9740000,0,6535.0000000,459.3000000,-459.3000000,0,3.9000000,0.1200000,-0.1200000,0,2.1600000,0.1000000,-0.1000000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2043.01,346929661,PC,00h03m54.61s,0.9775570,+59d20m04.85s,59.3346810,-3.0710000,0.043,-0.043,0,-22.4250000,0.041,-0.041,0,2458770.1648300,0.004930,-0.004930,0,12.0130000,0.0005300,-0.0005300,0,4.1010000,0.4650000,-0.4650000,0,820.0000000,1.2690900,-1.2690900,0,3.5259500,0.2194750,-0.2194750,0,127.1530000,,,,935.0000000,,,,10.1976000,0.006,-0.006,0,203.5620000,1.2090000,-1.2090000,0,6178.0000000,254.9000000,-254.9000000,0,4.3300000,0.0900000,-0.0900000,0,1.2300000,0.0600000,-0.0600000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2044.01,270333769,FP,23h27m31.27s,351.8802810,+61d23m33.05s,61.3925150,-5.8840000,0.059,-0.059,0,-5.0050000,0.057,-0.057,0,2458770.0667200,0.009740,-0.009740,0,4.1206600,0.0002100,-0.0002100,0,1.7210000,0.3210000,-0.3210000,0,1000.0000000,2.8597100,-2.8597100,0,7.3249400,0.5884520,-0.5884520,0,1378.2600000,,,,1697.0000000,,,,10.4887000,0.064,-0.064,0,664.0060000,16.6285000,-16.6285000,0,9953.0000000,965.5000000,-965.5000000,0,4.0900000,0.1000000,-0.1000000,0,2.3800000,0.1300000,-0.1300000,0,2020-06-19 07:20:03,2021-10-29 12:59:15
2045.01,347013211,PC,00h04m28.62s,1.1192480,+54d56m04.19s,54.9344970,14.4720000,0.047,-0.047,0,7.9860000,0.040,-0.040,0,2458774.6677700,0.002250,-0.002250,0,9.0778800,0.0001200,-0.0001200,0,6.2140000,0.5460000,-0.5460000,0,5600.0000000,2.5925100,-2.5925100,0,12.9707000,0.7432580,-0.7432580,0,535.6160000,,,,1340.0000000,,,,10.7799000,0.006,-0.006,0,366.9620000,4.7995000,-4.7995000,0,6125.9000000,120.7000000,-120.7000000,0,4.0300000,0.0800000,-0.0800000,0,1.7200000,0.0900000,-0.0900000,0,2020-06-19 07:20:04,2021-10-29 12:59:15
2046.01,468574941,PC,01h04m44.39s,16.1849420,+74d19m52.7s,74.3313060,6.2930000,0.040,-0.040,0,-9.9580000,0.041,-0.041,0,2458792.3951900,0.000380,-0.000380,0,1.4972000,,,0,2.8060000,0.1780000,-0.1780000,0,16680.0000000,93.9911000,-93.9911000,0,18.3536000,1.5747700,-1.5747700,0,6345.1400000,,,,2486.0000000,,,,10.9960000,0.006,-0.006,0,289.6680000,2.2080000,-2.2080000,0,6081.0000000,137.7000000,-137.7000000,0,4.3100000,0.0800000,-0.0800000,0,1.2400000,0.0600000,-0.0600000,0,2020-06-19 07:20:04,2021-10-29 12:59:15
2047.01,363761216,FP,00h23m28.12s,5.8671460,+71d09m31.71s,71.1588070,-6.9640000,0.085,-0.085,0,-1.6620000,0.072,-0.072,0,2458962.9776400,0.000470,-0.000470,0,7.4070900,0.0001300,-0.0001300,0,2.5390000,0.0550000,-0.0550000,0,14870.0000000,1.7377800,-1.7377800,0,14.3140000,0.7435740,-0.7435740,0,82.4417000,,,,839.0000000,,,,10.4708000,0.006,-0.006,0,196.5380000,1.9575000,-1.9575000,0,5887.0000000,183.3000000,-183.3000000,0,4.3500000,0.0800000,-0.0800000,0,1.1400000,0.0600000,-0.0600000,0,2020-06-19 07:20:04,2021-10-29 12:59:15
2048.01,159873822,PC,15h51m41.79s,237.9241070,+52d18m22.71s,52.3063080,-10.3930000,0.038,-0.038,0,-1.3840000,0.043,-0.043,0,2458739.1133300,0.005910,-0.005910,0,13.7902200,0.0004600,-0.0004600,0,3.3120000,0.7860000,-0.7860000,0,1110.0000000,2.5543500,-2.5543500,0,2.5569100,0.1903700,-0.1903700,0,36.1655000,,,,683.0000000,,,,10.7545000,0.006,-0.006,0,116.5670000,0.2910000,-0.2910000,0,5021.6000000,104.2000000,-104.2000000,0,4.6000000,0.0800000,-0.0800000,0,0.7600000,0.0400000,-0.0400000,0,2020-06-19 07:20:04,2021-10-29 12:59:15
2049.01,314835525,PC,23h07m38.36s,346.9098200,+56d41m40.25s,56.6945130,19.1940000,0.045,-0.045,0,-0.3560000,0.037,-0.037,0,2458768.8665500,0.005850,-0.005850,0,5.3032900,0.0002200,-0.0002200,0,3.7070000,0.3950000,-0.3950000,0,1200.0000000,2.4349500,-2.4349500,0,11.7443000,0.9244380,-0.9244380,0,473.1420000,,,,1299.0000000,,,,10.6568000,0.012,-0.012,0,571.4870000,9.0355000,-9.0355000,0,6054.7000000,145.0000000,-145.0000000,0,3.4100000,0.0900000,-0.0900000,0,3.4800000,0.2100000,-0.2100000,0,2020-06-19 07:20:04,2021-10-29 12:59:15
205.01,281575427,PC,00h31m54.11s,7.9754640,-56d57m54.29s,-56.9650810,31.3400000,0.049,-0.049,0,4.6870000,0.039,-0.039,0,2458326.3314280,0.002233,-0.002233,0,4.2529879,0.0000243,-0.0000243,0,3.1090000,0.4420000,-0.4420000,0,304.4145029,22.1113410,-22.1113410,0,2.9336559,0.2498793,-0.2498793,0,951.5519629,,,,1416.5368504,,,,9.4525000,0.006,-0.006,0,177.7590000,0.9185000,-0.9185000,0,6222.5000000,83.0000000,-83.0000000,0,4.0600000,0.1600000,-0.1600000,0,1.4538200,0.0723015,-0.0723015,0,2018-11-14 15:06:55,2021-10-29 12:59:15
2050.01,316468545,PC,21h35m37.99s,323.9082970,+65d26m15.13s,65.4375360,20.9680000,0.059,-0.059,0,2.0800000,0.054,-0.054,0,2458741.3988400,0.004960,-0.004960,0,13.5975000,0.0005600,-0.0005600,0,2.7500000,0.3710000,-0.3710000,0,480.0000000,1.3919100,-1.3919100,0,1.9380500,0.1453680,-0.1453680,0,39.1204000,,,,696.0000000,,,,9.7036200,0.006,-0.006,0,113.7250000,0.3925000,-0.3925000,0,5985.0000000,155.5000000,-155.5000000,0,4.5900000,0.0800000,-0.0800000,0,0.8800000,0.0400000,-0.0400000,0,2020-06-19 07:20:04,2021-11-13 12:01:48
2051.01,375850439,PC,22h25m10.81s,336.2950390,+67d58m16.2s,67.9711680,-1.4100000,0.066,-0.066,0,-3.7590000,0.068,-0.068,0,2458792.0183200,0.004050,-0.004050,0,1.1634300,0.0000400,-0.0000400,0,1.6260000,0.3330000,-0.3330000,0,590.0000000,1.5195900,-1.5195900,0,6.3945900,0.5223520,-0.5223520,0,25168.8000000,,,,3509.0000000,,,,10.6234000,0.029,-0.029,0,809.8800000,24.4730000,-24.4730000,0,11265.0000000,684.1000000,-684.1000000,0,4.0700000,0.0900000,-0.0900000,0,2.6200000,0.1600000,-0.1600000,0,2020-06-19 07:20:04,2021-10-29 12:59:15
2052.01,1100766816,FP,15h54m00.24s,238.5010170,+19d35m48.79s,19.5968870,-66.9320000,0.113,-0.113,0,-89.6700000,0.094,-0.094,0,2458957.0420500,0.002530,-0.002530,0,1.6226300,0.0003000,-0.0003000,0,1.5550000,0.4220000,-0.4220000,0,1630.0000000,6.5431300,-6.5431300,0,4.3369200,1.0551700,-1.0551700,0,713.4430000,,,,1439.0000000,,,,10.0943000,0.008,-0.008,0,115.7240000,1.0315000,-1.0315000,0,5016.1000000,577.2000000,-577.2000000,0,,,,0,1.0100000,0.2400000,-0.2400000,0,2020-06-19 07:20:04,2021-10-29 12:59:15
2053.01,315755496,FP,20h41m19.53s,310.3313720,+82d26m07.09s,82.4353020,-4.7450000,0.038,-0.038,0,8.2960000,0.038,-0.038,0,2459394.6433170,0.002919,-0.002919,0,4.2780800,0.0001300,-0.0001300,0,1.9576205,0.4452874,-0.4452874,0,1096.6013542,112.4968800,-112.4968800,0,17.8096125,13.4287840,-13.4287840,0,528.5512570,,,,1222.9016390,,,,10.5008000,0.007,-0.007,0,583.5110000,7.1165000,-7.1165000,0,4772.0000000,122.0000000,-122.0000000,0,,,,0,5.2787499,,,0,2020-06-19 07:20:04,2021-10-29 12:59:15
2054.01,378355116,PC,23h52m59.61s,358.2483920,+60d28m54s,60.4816670,-0.9000000,4.800,-4.800,0,0.7000000,5.000,-5.000,0,2458769.2224800,0.006440,-0.006440,0,3.5677100,0.0001600,-0.0001600,0,3.2920000,0.9210000,-0.9210000,0,880.0000000,4.0654400,-4.0654400,0,6.2298100,4.3936700,-4.3936700,0,3624.8100000,,,,2161.0000000,,,,10.7633000,0.006,-0.006,0,,,,0,8124.0000000,221.0000000,-221.0000000,0,,,,0,2.0800000,1.4600000,-1.4600000,0,2020-06-19 07:20:04,2021-10-29 12:59:15
2055.01,322062001,APC,21h36m57.33s,324.2388570,+69d17m02.21s,69.2839460,-5.7000000,1.900,-1.900,0,-1.7000000,2.000,-2.000,0,2458767.3211500,0.000520,-0.000520,0,4.6980200,0.0000200,-0.0000200,0,2.3240000,0.0890000,-0.0890000,0,7390.0000000,1553.5100000,-1553.5100000,0,28.8625000,,,0,1332.3200000,,,,,,,,10.6526000,0.006,-0.006,0,376.4230000,,,0,6782.0000000,,,0,,,,0,1.6100000,,,0,2020-06-19 07:20:04,2021-10-29 12:59:15
2056.01,396356111,PC,00h10m23.9s,2.5995670,+58d29m21.98s,58.4894390,-98.6050000,0.051,-0.051,0,-9.7710000,0.043,-0.043,0,2458771.6773000,0.009820,-0.009820,0,10.2207000,0.0012500,-0.0012500,0,3.8480000,0.6210000,-0.6210000,0,300.0000000,1.0059400,-1.0059400,0,2.9560800,0.2256950,-0.2256950,0,226.7400000,,,,1081.0000000,,,,7.3307000,0.006,-0.006,0,92.8913000,0.3086000,-0.3086000,0,6748.7000000,121.0000000,-121.0000000,0,4.1300000,0.0900000,-0.0900000,0,1.7200000,0.0700000,-0.0700000,0,2020-06-19 07:20:04,2021-11-22 12:01:46
